DATE,NGDPDSAIXARQ,NGDPDSAIXAUQ,NGDPDSAIXBRQ,NGDPDSAIXCAQ,NGDPDSAIXDEQ,NGDPDSAIXESQ,NGDPDSAIXFRQ,NGDPDSAIXGBQ,NGDPDSAIXIDQ,NGDPDSAIXITQ,NGDPDSAIXJPQ,NGDPDSAIXKRQ,NGDPDSAIXMXQ,NGDPDSAIXPLQ,NGDPDSAIXTRQ,NGDPDSAIXUSQ,NGDPDSAIXZAQ,NGDPNSAXDCARQ,NGDPNSAXDCAUQ,NGDPNSAXDCBRQ,NGDPNSAXDCCAQ,NGDPNSAXDCDEQ,NGDPNSAXDCESQ,NGDPNSAXDCFRQ,NGDPNSAXDCGBQ,NGDPNSAXDCIDQ,NGDPNSAXDCINQ,NGDPNSAXDCITQ,NGDPNSAXDCJPQ,NGDPNSAXDCKRQ,NGDPNSAXDCMXQ,NGDPNSAXDCPLQ,NGDPNSAXDCRUQ,NGDPNSAXDCSAQ,NGDPNSAXDCTRQ,NGDPNSAXDCUSQ,NGDPNSAXDCZAQ,NGDPRNSAXDCARQ,NGDPRNSAXDCAUQ,NGDPRNSAXDCBRQ,NGDPRNSAXDCDEQ,NGDPRNSAXDCESQ,NGDPRNSAXDCFRQ,NGDPRNSAXDCGBQ,NGDPRNSAXDCIDQ,NGDPRNSAXDCINQ,NGDPRNSAXDCITQ,NGDPRNSAXDCJPQ,NGDPRNSAXDCKRQ,NGDPRNSAXDCMXQ,NGDPRNSAXDCPLQ,NGDPRNSAXDCRUQ,NGDPRNSAXDCSAQ,NGDPRNSAXDCTRQ,NGDPRNSAXDCUSQ,NGDPRNSAXDCZAQ,NGDPRSAXDCARQ,NGDPRSAXDCAUQ,NGDPRSAXDCBRQ,NGDPRSAXDCCAQ,NGDPRSAXDCDEQ,NGDPRSAXDCESQ,NGDPRSAXDCFRQ,NGDPRSAXDCGBQ,NGDPRSAXDCIDQ,NGDPRSAXDCITQ,NGDPRSAXDCJPQ,NGDPRSAXDCKRQ,NGDPRSAXDCMXQ,NGDPRSAXDCPLQ,NGDPRSAXDCSAQ,NGDPRSAXDCTRQ,NGDPRSAXDCUSQ,NGDPRSAXDCZAQ,NGDPSAXDCARQ,NGDPSAXDCAUQ,NGDPSAXDCBRQ,NGDPSAXDCCAQ,NGDPSAXDCDEQ,NGDPSAXDCESQ,NGDPSAXDCFRQ,NGDPSAXDCGBQ,NGDPSAXDCIDQ,NGDPSAXDCITQ,NGDPSAXDCJPQ,NGDPSAXDCKRQ,NGDPSAXDCMXQ,NGDPSAXDCPLQ,NGDPSAXDCTRQ,NGDPSAXDCUSQ,NGDPSAXDCZAQ
2008-04-01,71.3693576848,93.7910281890,85.1183886786,100.8019856832,97.4320595632,99.7498690338,98.9577729732,96.0800375330,86.5261272956,98.1230487097,102.4876146171,93.9171221655,91.4555537928,94.1876401790,89.4044482381,97.8910431513,85.5979661325,303470.9,305122,769525.2,411697,637830,285050,503189.5,395730,1332933300,13102000,415919.1,131389300,289566500,3313519.8,311056.7,10329566.1,557569.8,251530.360,3715835,645385.9,177851.4,420276,264201.7,657933.45463484,283209.95369305,508391.55136084,479120,1536361900,16486000,427879.81129527,128007900,334568800,5249628.9,330368.15842560,,,279805.33204736,4226589,982490.6,163277.5,420297,264095.6,461794.8,655974.57278655,279682.55494942,505051.62015025,487386,1535239800,422368.00527459,131463450,333136800,5124547.7,338818.40509193,,284235.02197304,4235822.8,982394.1,288455.5,305771,774488.8,419362,639116,278983,499776.6,400881,1328053600,414431.3,133404225,290039100,3254950,319097.3,254013.786488,3716425.3,646528.6
2008-07-01,72.7972050896,96.1290439201,87.4306183836,100.9974783337,97.6448292347,99.3854828130,98.9320931201,97.3627313889,89.7699031833,98.2273708775,101.7605207303,94.3538819137,92.0708585233,95.3797401277,90.4956965080,98.6283647990,87.8515008390,295923.1,315863,812602.6,442410,641490,269860,489410.4,401078,1460941900,13423400,404018.1,128175400,295242900,3284966.7,314013.4,11754904.6,535505.9,270738.751,3698182,674475.0,161772.0,421336,273316.8,656957.59604995,273730.31811795,494483.22699375,483914,1605665900,16515600,414270.85184812,129206600,334821000,5123968.7,328976.64768912,,,297086.62828730,4192399,990596.6,164610.7,423223,267380.8,465589.5,651722.65965593,279171.53946064,504406.91455460,479872,1556563300,417132.26878934,129841275,335854800,5131142.5,338810.22373133,,279070.84143898,4213573.8,984741.4,296628.9,315575,805423.6,423628,636360,277456,499009.1,399970,1396978300,409729.1,130823350,293765300,3281066,323128.2,252442.784293,3724749.8,665135.2
2008-10-01,75.8038686654,96.6685039024,89.0267819046,97.6240002837,98.0566262950,100.2970965184,99.2466982530,98.2864758760,91.8096108360,98.4838556878,103.0547923100,95.3698980493,91.7758248140,96.4756502156,91.7757346943,98.8676336876,88.3740616641,292163.0,330724,815620.1,413274,640930,286664,504881.2,401388,1413661300,14397200,425422.1,135407800,297713400,3254795.6,358469.8,10867872.5,363811.5,260652.364,3698360,671653.5,153372.7,440521,259314.9,651032.78181644,284465.62015674,508131.67116477,476736,1545541200,17814300,415462.40368557,130213900,337683600,5092731.0,373559.85935351,,,284243.56990439,4179959,994682.3,156874.6,421464,257418.8,460187.3,641336.89177048,274629.06909434,496802.80866350,469694,1558896800,405997.75618632,126626350,324825700,5048660.7,339269.30962468,,271982.35392052,4121337.5,979135.8,294364,316027,789571.6,404727,628860,275445,493049.3,395201,1430861600,399833.5,129206825,287177800,3217978.8,327283.8,249510.697763,3652052.3,665282.8
2009-01-01,77.7945291834,96.1226720551,89.6963353019,96.0727504956,98.7701217218,100.6397324570,99.0825498933,98.1864952302,91.3094592139,99.4797432055,103.1388935345,96.1489122411,94.1132061731,97.8724780392,93.1225234666,98.7887555678,92.0634465339,278076.9,302783,756127.1,375035,594030,258309,478101.9,384783,1395989300,14395600,373586.3,121202300,278108800,3042729.1,321110.2,8380947.5,352014.5,212877.604,3522117,666641.9,144638.3,408663,246506.9,601055.20851011,259195.20830066,483769.01379489,457664,1548190900,18272900,383670.19010122,120833600,312308600,4634307.7,327330.88377122,,,231038.40538777,3976808,938575.0,151092.2,425570,254371.0,449802.8,611294.97179553,267487.77676756,488259.61414813,460105,1580018600,396080.85453162,120515550,325118000,4736155.5,344184.91279175,,256577.22015884,4074565.5,963904.9,290959,317304,786091.1,389308,603764,269199,483769.2,386739,1442348100,394011.6,123071850,289784100,3095674,336833,238832.488843,3607725.5,682275.8
2009-04-01,81.3441514723,94.1344768414,90.9963830383,96.5750433174,99.1201705919,99.8837788811,98.8734960370,98.4643558609,92.1610557691,99.5534454032,102.2899481268,97.6858482055,96.1748449500,98.2043831670,92.6821544396,98.6249532329,93.5100557650,312866.2,312071,803577.5,382727,597350,272044,483123.1,378406,1479734500,14076500,392564.7,122762100,297889500,3116726.4,330450.0,9389595.1,386801.4,242954.168,3598010,690134.4,157799.4,428127,258381.4,605795.06542498,270198.94260010,488446.37427552,447720,1600949400,17309300,397614.99670293,119604100,330539300,4706882.7,335566.77111558,,,260753.25474421,4060384,957117.4,147575.4,428390,258260.7,444950.8,612270.79201351,267475.84644486,488352.36364188,458599,1599727000,393694.83378819,122896550,329451100,4660176.9,344899.94511369,,266858.26458995,4067286.3,960596.7,297153.6,312800,809679.3,387122,606871,267165,482840.2,386564,1473959100,391928.2,124470325,298340200,3112738.2,338677.4,247227.826491,3595309.0,690618.1
2009-07-01,83.5675661718,94.1607616376,92.8804395523,97.3518177909,99.6530292828,99.5013851463,98.7370448690,98.9295334711,93.0883454029,99.5259081061,101.4423807554,97.8393219450,96.0862483763,99.2641459287,93.3416991652,98.7420874501,95.5663271183,317433.7,314035,852843.2,407002,618740,260550,473947.0,391105,1571636000,14715100,390338.8,120878500,309041300,3222780.2,337326.1,10636506.6,422833.4,273699.961,3623204,716074.5,152630.0,428799,270139.1,620920.77674970,263962.36641105,480509.69105328,462744,1671853300,17664900,396007.06965369,122185000,337801400,4823053.3,338252.61095922,,,292421.26001568,4102854,971559.4,153680.6,429860,264398.1,446940.8,615686.24569637,268047.50774069,488747.61174495,458875,1624591800,395901.45376839,122857450,339310500,4827737.1,347354.81814202,,273251.55109717,4081570.3,962824.4,317905.1,313961,846083.4,391981,613537,266711,482564.1,388624,1511930000,394015.9,123399700,307751300,3221688.5,344768.8,254952.286365,3612220.5,707441.5
2009-10-01,88.2450618595,95.4673607266,95.3796808761,98.9200062151,99.9079657798,99.3636660558,99.0457042894,98.1926393299,96.0721852311,99.6958979804,100.7971389363,97.6570561837,96.8349663655,98.8595736991,95.2916357488,99.0543520890,95.7988841535,339552.5,334934,920491.5,406570,635610,278420,501257.4,394508,1564015200,16708100,420766.1,130095500,320308200,3366882.2,383138.2,11095031.5,447467.7,276840.750,3734738,721377.6,153805.2,451059,273121.7,633606.85543235,277607.67299397,504419.05553098,469689,1631616200,19277100,406846.93638527,127992400,355075000,4990939.0,392323.63254596,,,292699.06146621,4209064,989320.4,156524.6,433350,271194.9,452133.8,620216.93564739,267953.05935268,492917.66762979,460238,1648272300,397271.37191947,124361100,341844700,4931766.3,352708.31004090,,278586.39742543,4125688.5,969246.1,341911.5,320902,891185.2,402923,619633,266248,488202.8,386875,1583137900,396054.6,124115475,309472200,3316755,348655.6,265359.879906,3662812.3,713892.9
2010-01-01,93.0045023549,97.2799598043,96.1134304531,99.6970702296,99.9921168198,100.0513544660,99.3891988391,99.6056368280,98.1403781971,99.5210181234,100.7762967027,99.1400105140,98.6752999156,98.9919843673,98.6835151004,99.3394625881,97.7464768963,354714.5,314838,886397.4,391696,616590,257598,486318.3,393009,1603771900,18148200,376470.2,123628100,307737900,3339984.3,328151.3,9968870.6,480428.9,241906.377,3602418,715442.1,152901.8,416335,269207.9,616250.61941275,259118.65539670,490050.28915106,459709,1642356300,20696300,386296.85351931,126094100,335204800,4843004.8,330529.32183577,,480428.9,247027.13756199,4055062,961965.7,161230.7,435354,277593.5,457611.5,625218.52790747,267893.40773920,494234.13075677,464543,1675288500,398591.05409385,125649750,348541700,4951295.1,351051.58452055,472498.1,277764.58138685,4145677.5,980554.6,371186.7,328507,919229.5,411008,625156,268031,491204.3,396113,1643726100,396673.2,125375650,320326500,3393172.7,347482.7,273994.629288,3691152.5,736904.9
2010-04-01,96.0585660429,100.1049376420,98.4090662339,99.7332032759,99.4067503737,99.6433330052,99.9528231217,99.8247354432,99.6126970209,99.9119468439,100.2498294350,100.0665079261,99.6610623549,99.9665659669,99.2001702692,99.8240687609,100.4134237834,421516.7,340575,944145.0,407594,627500,273434,499414.0,393827,1704509900,17137400,403445.4,124557000,329481000,3462268.9,347247.3,11159820.9,477912.1,280563.140,3755370,764970.1,183432.7,440274,280389.6,634652.40438172,271147.40325439,499079.53190392,459718,1709132000,19091100,406939.12972181,123771700,356501100,5045172.5,345712.44022057,,477912.1,281816.39068571,4188706,988366.9,168471.0,437903,280207.8,460007.8,639298.09326985,268311.96322710,496709.09302918,469606,1703382900,401544.34625954,127187825,355163300,5010376.6,356114.73108834,487268.9,288321.60576005,4185790.5,988785.5,400591.7,340026,950048.8,413310,635492,267355,496463.6,401311,1696364200,401182,126247375,329462500,3467964,355964.7,285897.381911,3745048.3,763365.3
2010-07-01,102.2921699894,100.8477740141,101.6633190577,99.7666788987,100.1947410147,99.9169440427,100.3422094248,99.9910002295,100.0480562912,100.0974234200,99.6258764266,100.1868811827,100.1855794748,100.3000068714,100.1686497869,100.1276202202,100.2949723322,428208.6,345512,997934.7,430749,651380,261706,492896.2,406887,1786196600,17558000,400082.7,125404100,334833600,3511005.3,354441.3,12200218.4,479432.4,320736.256,3793867,777733.0,167141.6,440283,288798.0,650056.93244498,264746.78512828,491368.14259145,476599,1775109900,19374700,403529.19924241,129016100,357293600,5050197.2,352436.20001196,,479432.4,317818.12319746,4229410,1003787.5,169485.8,440967,282841.5,463228.0,644595.38723032,268181.72387101,499748.08816049,472199,1728835300,403539.39187345,129491350,359266200,5054553.1,360370.80502750,492963.7,296310.13769456,4218066.5,997588.1,429157.2,344946,990690.5,416343,645837,267959,501447,404199,1729236500,403923.7,127733875,333669400,3516953.9,361420.5,296687.263461,3785401.8,769252.6
2010-10-01,108.6447616128,101.7673285396,103.8141842553,100.8030475957,100.4063917918,100.3883684861,100.3157686144,100.5786274992,102.1988684908,100.4696116127,99.3479974357,100.6066003772,101.4780582548,100.7414427943,101.9476648434,100.7088484308,101.5451269881,457281.1,365403,1057369.8,436009,668930,279971,516661.7,414830,1769654700,20094700,431281.2,131941400,350558700,3654891.1,404528.4,13398090.2,543004.0,324458.706,3897315,797467.9,167047.5,462823,288660.5,663440.04376055,277696.15622063,514792.23635357,482934,1737534900,21337900,414514.31751647,131838100,377618500,5169076.4,405690.33793170,,543004.0,321002.82755484,4316573,1019681.5,171336.2,444819,286819.4,468424.5,649822.99159236,268321.90516268,502821.18805356,472612,1756626400,405612.70777317,128428250,363646800,5095408.4,364309.47936361,521219.1,305268.15431355,4240216,1006873.5,460785.3,351132,1025878.2,425387,652450,269364,504397.6,406930,1794806400,407508.6,126331850,339152800,3591119.4,366978.7,311085.204495,3827368.5,786090.5
2011-01-01,113.9688937734,103.6925138733,104.6384318212,102.1814825094,100.4507768149,100.0267715729,100.5873549274,102.2458795645,105.1596199980,101.0617816478,99.0793565168,100.2068282299,103.0748749597,102.1617145962,105.9186832554,101.2250728099,102.8321031845,472206.8,341094,1016530.6,417217,659010,258719,507920.7,412279,1834355100,21692700,390652.6,122971300,328096000,3622675.3,355127.7,13024799.5,603134.1,292851.214,3764835,783165.0,165581.4,424679,283193.6,655633.23036204,259512.35604565,505262.65176596,470298,1748731200,22833400,394805.45180908,127438700,353395600,5022870.5,347162.35293143,18440083.5,534058.8,276181.12237091,4155635,994363.7,175236.6,443580,291513.2,471992.0,662387.20436177,267919.25677171,508163.26905167,473819,1782068600,407635.41139673,127058300,367040100,5129291.2,369819.71869388,535829.9,312148.46555151,4230158,1016789.2,494369.7,356778,1050945.1,434488,665359,267991,511136.5,414732,1873551100,411954.6,124646300,340957300,3671883.3,377781.3,330486.976744,3837862.0,803892.9
2011-04-01,120.9234108757,105.0485707024,107.9247953878,103.2815897796,100.8153117855,100.2605402480,100.8375671405,101.5455632883,106.1685672714,101.2383301397,98.3514324402,100.5739314194,104.7325273008,102.4149258552,107.2578686939,101.8946054365,104.6590960630,559281.0,366642,1086712.2,432644,660420,272481,515546.8,404790,1928233000,20435000,414694.7,121146600,343678800,3730888.9,374546.0,14434822.3,637197.5,338785.261,3893028,826405.0,191583.2,450513,293569.3,658630.48726776,269755.53227325,510833.55571629,464384,1816268200,21028600,413471.59206516,122702000,370111500,5170734.6,363219.17601244,19714798.4,536463.2,314348.67141696,4251800,1019292.2,177615.6,448931,293502.2,472848.8,663014.52130761,267088.11095726,508023.08205642,474365,1808011000,407974.36312714,125980200,368841500,5151819.5,374417.55037786,544264.4,320725.34022562,4258778.5,1022479.8,531657.8,365804,1091347.8,439963,668406,267784,512266.6,412366,1919062600,413017.4,122680675,343885900,3747321.2,383426.1,343861.069915,3889384.8,822754.5
2011-07-01,127.1557414107,105.4987535099,109.4255504568,103.3867873585,101.2143966232,100.0692628074,101.0203814294,102.1407211987,108.7290976409,101.7809179285,98.0507668333,101.4329505161,105.6400829913,103.1343456132,108.8840174927,102.5078566212,106.6704597412,562621.8,372918,1112334.2,461083,682290,259493,505037.3,417118,2053745400,20294700,410010.8,122980600,349987000,3835266.3,383444.5,15745583.6,635905.7,384630.842,3927583,848167.3,177854.3,453468,299013.8,673965.30653966,262996.01027272,500641.32493356,478470,1881849700,20428700,405798.66051880,128611800,368304300,5237527.0,371682.62646394,20978424.1,549279.0,354737.04725969,4273162,1033942.7,179125.5,455215,293027.3,479318.5,668869.60845536,265363.18513421,510247.81392380,475813,1835317400,405893.89753787,129034375,370782800,5243518.9,378664.42028636,555165.3,329252.92395691,4257828.3,1026710.6,563811.7,372514,1104733.2,446437,676978,265547,515442.7,416049,1995028400,413113.5,125270725,348648500,3847071.6,390499.1,358355.727289,3911920.0,842036.2
2011-10-01,133.1170498039,104.5493359100,110.7670309190,104.1197138591,101.8493255814,99.5590045738,101.3471730697,102.8300216780,109.7921589984,102.3690597544,98.0425204191,102.9243047475,109.0864008007,104.4744499062,111.5832197509,102.6299590053,107.9999877120,584914.5,388419,1160804.9,463119,691840,273070,529862.9,428403,2015392500,22448500,433397.7,130350500,367175400,4079606.2,440522.6,16908795.4,661142.4,388660.298,4014288,869309.8,175762.6,478061,296073.3,676544.34755100,271709.12261463,522302.00114218,487324,1840786200,22251400,408599.55052799,132089100,387387000,5368828.5,424626.80613436,22617264.0,578738.3,353177.35056900,4371813,1052115.1,178804.0,460048,295930.5,483127.8,666778.47826262,263603.46253663,511526.21111272,476479,1862238300,401869.46898513,128864775,372534000,5281300.3,381728.06091890,564832.0,333721.91317498,4305645.8,1033734.2,589184.9,373081,1129355.9,453175,679095,262441,518405.7,419443,2044083800,411381,125095550,355445500,4001199.2,398773.6,372223.840960,3960564.8,858363.3
2012-01-01,140.1221516199,103.8346986042,115.7008931238,104.1929389820,101.9044257154,100.1252867118,101.5806045850,103.2201319809,111.2139369767,102.7445658614,98.0422435106,102.7000756890,109.5047828324,104.4971593583,113.6921887023,103.2318864752,108.7699334945,586389.9,358492,1129474.1,432807,678510,252313,517512.2,422933,2061338300,24185100,387585.1,125568600,344574600,4025914.8,374631.4,15182776.4,715423.6,335737.809,3960259,847279.8,168171.5,445032,288028.3,665391.75171689,253591.93340803,510295.92252255,477197,1855580200,23654600,385904.74961448,131283800,361724200,5270921.5,359076.54169663,19492308.1,580469.2,294797.98970764,4279816,1018376.5,176896.3,464729,292109.4,483432.8,668242.24544289,261148.79864204,511268.54142539,480632,1890612100,397322.54864479,130632050,375758900,5332349.7,382895.48529371,573404.1,330752.54329175,4341752.5,1039593.8,613573,374301,1164428.5,453780,680954,261476,519338,424704,2102101900,408218.4,126810775,357741400,4055369.3,400080.1,375884.478190,4017201.3,869382.9
2012-04-01,148.7322209774,104.5429394074,116.1693681249,104.0764210368,102.1463288470,100.0756109618,102.0934727950,103.4343018708,112.1912031592,103.0531800152,97.5701937111,102.2531468418,110.4357011656,105.6644417057,116.1024092313,103.6577786655,110.0888753723,662774.5,381023,1183125.6,446954,672110,262527,521695.7,417559,2162036900,23132000,406452.2,123447700,358275700,4096109.4,394901.6,16435995.6,687673.9,385033.719,4047165,892323.7,182709.6,471418,296465.3,661418.63622629,260943.99476911,510454.36249339,470304,1929018700,22052200,398507.29649594,126139500,379044200,5380524.5,370930.37555520,20672447.0,572817.0,330193.22249282,4345706,1048866.2,171028.5,467987,296583.2,485004.3,669496.87933457,258645.41926312,510785.66437353,479979,1918740700,394654.77368749,129451150,377885600,5368927.4,382186.40305220,579886.4,336466.38233968,4361131.3,1048271.7,629671.8,379496,1187049.3,454746,683852,258841,521467.1,425007,2152123600,406695.4,125059375,358200500,4117899.3,403800,390484.215605,4051778.8,887270.1
2012-07-01,155.1226450520,104.1370738485,117.4829309508,104.5999721048,102.8661977654,100.0748982177,102.3469574102,103.8819122811,111.1673064766,103.2619465722,97.4167011001,102.2949305451,111.3105732440,105.9062740285,116.8669850974,104.2267205739,110.9638452938,676206.9,379954,1230448.8,473592,692940,253340,512827.9,429335,2223641600,23569500,403038.5,122013900,361834300,4145266.4,398273.0,17715787.9,686867.9,427747.163,4086346,903428.4,175865.4,470089,306445.5,673477.38185394,255334.75471513,501620.07819245,484718,1993632300,21959500,392608.89852844,128442300,376867900,5369763.5,376223.93795192,21711575.0,576042.1,367666.07583089,4376682,1057278.0,176365.6,470758,302141.3,485668.0,671448.58426382,257301.26957276,512004.16084773,484579,1945478800,392650.22651244,128957800,379592800,5378388.7,382382.84867647,590590.1,342404.32039543,4367412.5,1052533.5,677220,380261,1222969,457659,690679,257494,524008.9,430937,2162199200,405449.4,124386775,359965800,4157835.5,404932.2,399992.316494,4079885.3,897957.9
2012-10-01,161.7421610458,104.0951693522,119.2421786166,105.1508298007,103.4401146685,99.1767993421,102.4318366690,104.5118360527,111.5388051550,103.6777140076,97.4495930644,102.9820292658,111.0366092981,105.3488889187,119.3729535166,104.7498567882,112.1363341626,712542.5,396615,1271711.4,473848,701750,262924,536768.1,443888,2168687700,25483800,427282.9,129444400,375426700,4261833.4,444932.7,18768889.7,691972.0,432960.560,4160201,923353.1,176739.5,491095,303424.2,675847.30570466,262621.19930137,523057.87573478,497010,1948852200,23447700,397282.91254170,131998800,397100300,5517817.5,423742.31381232,23163953.4,588534.4,367962.80829377,4440555,1073431.6,179195.5,472965,301905.4,486667.5,668311.94425465,255395.40052216,511313.56357548,484039,1972251800,389755.54298623,128888700,381499300,5420404.2,382083.11337469,575481.5,347892.69131668,4372463,1057553.5,717449,381890,1240313.2,461016,691288,253293,523736.1,433067,2199279700,404080.8,124362100,364203700,4180002.7,402485.3,415118.240583,4105104.8,911774.1
2013-01-01,170.6612745884,104.5899386130,122.2536736532,106.0705187407,104.1014943309,100.5251153489,102.7690374018,105.4287709698,114.1542780450,103.8268664601,97.1645915414,103.2909589313,111.6782464197,105.1684294303,119.8209303977,105.1653372906,114.6059429526,722245.2,369661,1241613.6,443125,682360,246927,520072.2,434557,2235288500,27254800,378801.1,124514600,355384700,4105055.2,374894.1,16370002.9,707855.9,388660.855,4074333,914543.1,169271.4,454861,295865.8,655145.30567631,246060.91720653,507264.59876337,479572,1958395500,24670800,373774.83469508,131338800,370014000,5256456.5,357177.36156829,19712530.6,582657.8,319621.19538206,4320262,1038973.3,178892.5,475276,303151.1,491023.8,665297.52822921,254609.98761138,511410.37085959,485409,1999939200,385778.43408945,130642425,384778000,5426903.8,381448.50010860,573734.0,358085.54929037,4415600,1065760.3,755732,385580,1276884.6,469211,692570,255947,525559.7,438103,2282449100,400532.9,125685575,368435700,4209198.5,401128.5,428884.208132,4162047.3,939085.7
2013-04-01,180.3215675916,105.3292783124,124.7794730955,106.0109364092,104.4002071058,100.3371593854,102.9209245745,105.6681981812,115.2838493888,104.3730231079,97.2080899679,103.3980586027,111.4700886938,105.4617850343,122.9359334845,105.3917691356,116.1898271944,846952.7,391216,1322580.0,460401,692930,259311,529691.4,436800,2342589500,25653700,402833.4,125245800,373096500,4211126.5,395913.4,17507881.8,702998.5,444833.479,4184244,968387.7,194121.7,480096,308388.7,666855.52577407,257721.81344778,514302.32837057,482411,2036816600,23474000,389337.63435319,128463500,390130200,5473382.0,373912.31712877,21028103.8,586119.2,362349.57961101,4419140,1073796.9,180329.5,477143,308715.7,493851.5,672546.43498567,254385.29986728,515156.00119644,488930,2025743300,386074.58175732,131825175,389265100,5403127.6,384407.45651354,591161.4,368598.13948244,4427417.8,1073512.5,804924.5,389831,1327188,471648,702125,255243,530191.4,442283,2334774800,402948.9,126880225,373118700,4182946.1,405367.7,452952.389191,4182171.8,958989.3
2013-07-01,191.7432552719,105.6227775724,126.4622400256,106.5862355052,104.8699291712,100.2415091714,102.9594714070,106.3222752686,118.1726032425,104.4876177352,97.2876144167,103.7910392769,112.6434095471,105.2790600607,125.0132764288,105.9085359123,117.6353768784,859136.6,393042,1354134.1,500963,714670,251282,521104.7,448241,2491158500,26862000,403549.2,125609200,379887200,4245424.3,400482.1,19003469.3,707458.1,494782.613,4259404,980870.5,180364.7,480030,314900.2,681423.60362171,253022.26049933,506531.52406902,493726,2103598100,23570800,388618.43225329,132360300,390031200,5425703.5,381363.21869978,22039092.5,598110.8,400438.05307689,4486445,1083914.1,181367.4,481018,309236.2,497912.5,676240.58256900,254291.84567283,514657.66589562,493002,2052386800,386935.64897589,133098150,392597800,5436949.7,387250.47932005,614601.7,374001.70029887,4465112.5,1078605.8,860835.2,394092,1347354.2,478107,709158,254906,529876.9,448727,2424756500,404291,128210250,377743400,4253435,407658.2,467358.651927,4238459.5,975526.9
2013-10-01,208.2191960205,106.4157838470,129.3518215255,106.6238031331,105.0341273533,99.9476299245,102.9865485858,106.4088830080,120.5129613889,104.7771121993,97.3863426636,103.9198664283,113.6028583317,106.6805254727,126.6064381317,106.4682947340,119.3444886012,919973.9,416029,1413291.3,497758,721390,263157,546322.3,461763,2477097500,29210700,427566.6,133331000,392450800,4392399.6,458836.4,20104347.1,708679.5,495150.368,4362704,1004829.0,176649.3,503861,311097.1,684281.46137159,261196.51993283,529115.69276622,508098,2057687600,24980000,393586.14789583,136085500,412498200,5567019.4,430625.84206225,23753372.5,617042.0,393671.00000469,4586321,1105606.8,179817.7,484878,309696.6,503123.5,678122.53340652,254714.37793496,518414.88991919,496466,2078428500,386242.03501298,132955025,396032700,5463887.2,389419.28363760,606107.2,374726.62582499,4504036.8,1084412.5,926816.8,400237,1380192.2,483281,712245,254581,533885.6,452248,2504153600,404684.4,128202350,381521300,4310917.2,415398.4,474232.065858,4298004.8,995028.3
2014-01-01,234.0143931066,106.4520197565,131.8031668409,108.1138638205,105.9701791801,100.2953529778,103.3056996159,106.8807350862,121.7547501448,105.1900247810,97.3030992846,104.5869611762,115.5840080298,106.5473383240,129.8324841816,106.8725246111,121.6045808629,979412.2,386882,1385981.1,467345,716700,248309,529893.8,457049,2506300200,30608700,385620.0,128491500,373559700,4351028.7,394621.4,17311393.6,754283.6,454056.288,4220258,991281.8,167766.5,468405,306130.5,676265.53081246,247986.67012829,514006.99240053,499598,2058584900,25989000,374527.90373494,135163000,383939700,5386913.3,370162.12920126,28219148.7,621821.9,347024.38632176,4403178,1058056.7,177010.4,488615,313033.6,503973.8,684761.85886983,255649.91407300,518161.08479409,500552,2102947900,386611.84329837,133993175,399424500,5498864.4,394410.84330019,613298.0,385597.72874480,4488493.5,1082916.7,1025373.4,403459,1421501.7,490863,725628,256405,535277.9,457992,2559803000,406668.2,129092950,387258900,4414174.1,420197.7,500424.318872,4299434.5,1012473.2
2014-04-01,256.8312914791,105.7655154136,134.7590387166,108.4987733459,106.5127919864,100.1004874816,103.3514878260,106.7905144884,122.6670407010,105.0750890922,99.3617614887,104.0040821415,116.9819266708,106.1082957157,131.5849090078,107.4774569461,122.3136441355,1175657.4,403741,1422321.8,488985,717360,260847,535386.6,458359,2618947300,29143900,405713.0,127789100,388566900,4510543.3,413397.8,19044189.4,739851.7,490144.355,4376828,1030616.7,190144.2,493285,307046.3,676265.53081246,259811.60830660,517646.37785268,499758,2137385600,25357500,388607.80179714,128341900,403578900,5580023.1,388110.13468801,30621762.8,610071.6,372454.33142354,4532342,1088318.1,175828.2,491071,307500.5,508567.8,684901.25649336,256854.87666524,518644.44491623,504939,2129161100,386599.98986567,131596025,402905900,5571786.7,398795.02990866,616018.5,379341.76709845,4546477.8,1087190.7,1117833.6,402872,1427691.3,497101,729492,257113,536014.7,461616,2611130200,406211.4,129465850,388457200,4526806.7,423117.8,498950.336856,4379627.0,1022396.1
2014-07-01,272.1118368766,105.3118981708,137.3832048824,108.8407692411,106.7708260792,99.8670954940,103.4426282687,108.0217396501,124.2584139920,105.2043886490,99.3334866650,104.1987623205,117.7663334091,106.7547697648,134.1875129362,107.9187371033,124.0733927618,1171375.8,402117,1462125.5,524490,740720,254893,529354.8,467238,2746762400,30539800,405882.7,126779700,393425400,4554884.4,420936.7,20544004.2,731515.2,551348.075,4465484,1046828.4,172719.9,492472,312888.7,693830.86556582,257351.97344422,512155.94981437,506748,2207343600,25622400,389125.49560430,130927000,401978700,5564552.2,395270.32834200,32093784.1,613456.9,414142.87541169,4616610,1095636.0,174286.7,493185,307567.5,513442.8,688177.27569939,258740.86184468,521574.55600643,508741,2154060500,387234.99518910,131724075,404193000,5579606.0,401966.51574903,626245.2,388666.68732362,4601735.3,1092415.5,1173957.5,402871,1455809.9,503448,734757,258397,539518.3,470454,2675936600,407379.3,129554950,390427600,4563556,429081.1,521326.732481,4451057.0,1042089.6
